"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 25, 2020","39.181","40.575","40.946","38.209","9.14M","-3.43%"
"Mar 24, 2020","40.573","39.050","40.952","38.284","9.97M","3.90%"
"Mar 23, 2020","39.051","35.429","39.770","34.839","12.43M","10.22%"
"Mar 22, 2020","35.431","38.347","39.661","35.001","11.16M","-7.60%"
"Mar 21, 2020","38.347","38.046","39.751","36.468","11.98M","0.79%"
"Mar 20, 2020","38.045","38.976","43.486","34.473","18.67M","-2.38%"
"Mar 19, 2020","38.974","34.709","40.566","34.033","16.87M","12.30%"
"Mar 18, 2020","34.706","34.172","34.786","32.417","13.48M","1.53%"
"Mar 17, 2020","34.184","33.134","35.779","32.536","14.09M","3.19%"
"Mar 16, 2020","33.127","36.391","36.391","29.447","20.03M","-8.97%"
"Mar 15, 2020","36.392","34.435","38.528","34.071","12.73M","5.67%"
"Mar 14, 2020","34.440","37.556","37.637","33.872","14.03M","-8.29%"
"Mar 13, 2020","37.552","29.852","39.837","24.353","40.42M","25.85%"
"Mar 12, 2020","29.839","48.553","48.744","28.955","31.69M","-38.54%"
"Mar 11, 2020","48.550","50.203","50.716","45.646","10.46M","-3.28%"
"Mar 10, 2020","50.197","50.497","51.362","49.063","9.85M","-0.62%"
"Mar 09, 2020","50.507","50.974","52.204","46.751","16.44M","-0.89%"
"Mar 08, 2020","50.960","60.454","60.456","50.787","11.83M","-15.70%"
"Mar 07, 2020","60.454","63.203","63.813","60.089","7.58M","-4.36%"
"Mar 06, 2020","63.211","62.065","63.784","61.260","8.76M","1.86%"
"Mar 05, 2020","62.057","60.346","63.188","60.346","9.15M","2.84%"
"Mar 04, 2020","60.345","61.011","61.737","58.891","7.77M","-1.09%"
"Mar 03, 2020","61.011","61.416","62.340","59.564","9.41M","-0.66%"
"Mar 02, 2020","61.415","57.750","62.270","57.334","10.71M","6.31%"
"Mar 01, 2020","57.768","58.078","60.217","56.293","9.85M","-0.53%"
"Feb 29, 2020","58.078","59.904","61.582","58.062","8.87M","-3.05%"
"Feb 28, 2020","59.904","61.672","63.302","56.953","13.75M","-2.87%"
"Feb 27, 2020","61.671","60.589","64.980","57.313","15.07M","1.79%"
"Feb 26, 2020","60.589","71.056","72.120","57.913","18.33M","-14.72%"
"Feb 25, 2020","71.045","75.579","75.969","69.882","11.89M","-6.00%"
"Feb 24, 2020","75.579","79.673","79.678","71.906","13.52M","-5.18%"
"Feb 23, 2020","79.706","74.817","79.920","74.722","11.93M","6.53%"
"Feb 22, 2020","74.818","73.288","76.642","72.422","11.56M","2.08%"
"Feb 21, 2020","73.291","69.455","75.161","68.633","12.13M","5.52%"
"Feb 20, 2020","69.455","70.782","72.339","66.495","12.45M","-1.87%"
"Feb 19, 2020","70.782","77.173","79.041","68.264","12.10M","-8.28%"
"Feb 18, 2020","77.173","73.357","78.911","70.217","10.64M","5.22%"
"Feb 17, 2020","73.341","74.867","75.411","68.653","12.14M","-2.04%"
"Feb 16, 2020","74.866","76.744","80.681","67.961","15.15M","-2.44%"
"Feb 15, 2020","76.741","82.959","83.359","75.182","11.58M","-7.50%"
"Feb 14, 2020","82.965","80.597","83.619","78.772","8.69M","2.93%"
"Feb 13, 2020","80.601","81.194","84.086","77.481","13.61M","-0.73%"
"Feb 12, 2020","81.190","76.524","82.741","76.507","10.96M","6.10%"
"Feb 11, 2020","76.524","74.095","77.351","72.730","8.05M","3.27%"
"Feb 10, 2020","74.100","77.023","77.426","72.362","9.46M","-3.80%"
"Feb 09, 2020","77.023","76.613","78.372","75.148","7.52M","0.53%"
"Feb 08, 2020","76.613","74.338","77.760","71.638","9.38M","3.06%"
"Feb 07, 2020","74.338","73.594","75.420","72.663","8.35M","1.01%"
"Feb 06, 2020","73.594","72.566","75.007","70.970","9.75M","1.42%"
"Feb 05, 2020","72.563","68.067","73.382","67.668","8.84M","6.61%"
"Feb 04, 2020","68.063","69.705","70.452","68.063","7.19M","-2.36%"
"Feb 03, 2020","69.705","69.959","72.878","68.586","8.88M","-0.35%"
"Feb 02, 2020","69.953","70.751","73.344","67.924","10.55M","-1.13%"
"Feb 01, 2020","70.751","68.041","72.714","67.684","12.07M","3.98%"
"Jan 31, 2020","68.044","67.967","69.762","65.535","12.17M","0.11%"
"Jan 30, 2020","67.969","59.816","70.141","58.338","14.45M","13.63%"
"Jan 29, 2020","59.817","60.554","62.387","59.491","7.98M","-1.21%"
"Jan 28, 2020","60.549","58.574","61.551","57.468","9.03M","3.37%"
"Jan 27, 2020","58.574","56.255","59.546","55.963","7.60M","4.12%"
"Jan 26, 2020","56.255","53.269","56.395","52.919","5.43M","5.60%"
"Jan 25, 2020","53.272","54.390","54.397","52.405","5.06M","-2.06%"
"Jan 24, 2020","54.390","54.485","55.364","50.870","8.02M","-0.17%"
"Jan 23, 2020","54.484","58.311","58.363","52.736","7.37M","-6.56%"
"Jan 22, 2020","58.309","57.597","59.175","57.229","4.25M","1.24%"
"Jan 21, 2020","57.597","57.200","58.084","56.066","4.50M","0.70%"
"Jan 20, 2020","57.200","57.670","58.223","55.880","5.47M","-0.84%"
"Jan 19, 2020","57.681","59.285","62.314","55.804","8.51M","-2.71%"
"Jan 18, 2020","59.290","61.064","62.391","58.083","8.30M","-2.91%"
"Jan 17, 2020","61.064","57.630","63.189","56.786","10.61M","5.96%"
"Jan 16, 2020","57.632","58.184","58.463","54.932","8.17M","-0.94%"
"Jan 15, 2020","58.180","58.535","58.535","55.378","11.65M","-0.61%"
"Jan 14, 2020","58.539","49.594","60.711","49.590","15.70M","18.04%"
"Jan 13, 2020","49.591","51.386","51.493","48.968","6.31M","-3.49%"
"Jan 12, 2020","51.383","49.436","51.541","48.878","7.54M","3.93%"
"Jan 11, 2020","49.438","49.050","51.859","47.964","9.34M","0.80%"
"Jan 10, 2020","49.044","44.779","49.622","43.835","9.45M","9.51%"
"Jan 09, 2020","44.784","45.375","45.788","43.978","6.20M","-1.30%"
"Jan 08, 2020","45.374","46.397","48.446","44.345","9.59M","-2.21%"
"Jan 07, 2020","46.400","45.778","46.654","44.631","9.54M","1.36%"
"Jan 06, 2020","45.778","43.456","45.778","43.316","8.13M","5.34%"
"Jan 05, 2020","43.458","42.855","43.458","42.727","7.15M","1.41%"
"Jan 04, 2020","42.855","42.183","42.893","41.833","6.35M","1.61%"
"Jan 03, 2020","42.178","39.558","42.321","38.972","7.14M","6.63%"
"Jan 02, 2020","39.556","41.627","41.780","39.430","5.60M","-4.98%"
"Jan 01, 2020","41.627","41.288","42.136","41.142","5.44M","0.82%"
